job_id,category,job_title,job_description,job_skill_set
JOB_0977,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0978,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0979,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0980,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0981,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0982,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0983,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0984,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0985,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0986,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0987,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0988,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0989,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0990,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0991,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0992,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0993,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0994,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0995,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0996,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0997,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0998,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0999,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_1000,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_1001,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_1002,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_1003,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_1004,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_1005,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_1006,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_1007,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_1008,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_1009,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_1010,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_1011,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_1012,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_1013,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_1014,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_1015,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
